source,loss_id,statename,commname,commno,proplocatr,lastloss,city,state,zipcode,zipclean,occupancy,post_firm,zone,floodplain,prop_value,building,contents,proplosses,paid,average,as_of_dt,dtloss01,lossdateclean,buildpay,contpay,damagepct,valid_value,subdam,county_name
2018,10689,ARKANSAS,"WEST HELENA, CITY OF",50171,3580,false,WEST HELENA,AR,723902712,72390,NON RESIDNT,N,A02,true,772518,40438.34,86157.81,6,126596.15,21099.36,01/31/2018,02/28/1987,1987-02-28,410.0,1741.59,0.0005307319699994046,true,false,PHILLIPS COUNTY
2018,10690,ARKANSAS,"WEST HELENA, CITY OF",50171,3580,false,WEST HELENA,AR,723902712,72390,NON RESIDNT,N,AE,true,772518,40438.34,86157.81,6,126596.15,21099.36,01/31/2018,11/16/1987,1987-11-16,2154.82,16169.62,0.002789346008766139,true,false,PHILLIPS COUNTY
2018,10691,ARKANSAS,"WEST HELENA, CITY OF",50171,3580,false,WEST HELENA,AR,723902712,72390,NON RESIDNT,N,AE,true,772518,40438.34,86157.81,6,126596.15,21099.36,01/31/2018,07/01/1989,1989-07-01,5924.7,15416.36,0.007669335860135297,true,false,PHILLIPS COUNTY
2018,10692,ARKANSAS,"WEST HELENA, CITY OF",50171,3580,false,WEST HELENA,AR,723902712,72390,NON RESIDNT,N,AE,true,772518,40438.34,86157.81,6,126596.15,21099.36,01/31/2018,06/12/1991,1991-06-12,1763.1,11337.49,0.0022822769178193906,true,false,PHILLIPS COUNTY
2018,10693,ARKANSAS,"WEST HELENA, CITY OF",50171,3580,false,WEST HELENA,AR,723902712,72390,NON RESIDNT,N,AE,true,772518,40438.34,86157.81,6,126596.15,21099.36,01/31/2018,11/29/2001,2001-11-29,16496.22,24850.35,0.021353832532057505,true,false,PHILLIPS COUNTY
2018,10694,ARKANSAS,"WEST HELENA, CITY OF",50171,3580,true,WEST HELENA,AR,723902712,72390,NON RESIDNT,N,AE,true,772518,40438.34,86157.81,6,126596.15,21099.36,01/31/2018,12/17/2001,2001-12-17,13689.5,16642.4,0.017720622690992314,true,false,PHILLIPS COUNTY
2015,16372,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,5746,false,WEST MEMPHIS,AR,723014900,72301,1,N,A,true,32230,36379.08,30982.35,3,67361.43,22453.81,20151130,19871225,1987-12-25,11037.73,9601.35,0.34246757679180884,true,false,
2015,16373,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,5746,false,WEST MEMPHIS,AR,723014900,72301,1,N,A,true,32230,36379.08,30982.35,3,67361.43,22453.81,20151130,19890701,1989-07-01,8098.0,7961.0,0.25125659323611543,true,false,
2015,16374,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,5746,true,WEST MEMPHIS,AR,723014900,72301,1,N,A,true,32230,36379.08,30982.35,3,67361.43,22453.81,20151130,19910611,1991-06-11,17243.35,13420.0,0.5350093080980453,true,false,
2018,19874,ARKANSAS,"DECATUR, CITY OF",50319,6969,false,DECATUR,AR,727229698,72722,OTHR-NONRES,N,X,false,1284738,64801.71,215332.7,4,280134.41,70033.59999999999,01/31/2018,05/02/1990,1990-05-02,0.0,52500.0,0.0,true,false,BENTON COUNTY
2018,19875,ARKANSAS,"DECATUR, CITY OF",50319,6969,false,DECATUR,AR,727229698,72722,OTHR-NONRES,N,X,false,1284738,64801.71,215332.7,4,280134.41,70033.59999999999,01/31/2018,05/30/1993,1993-05-30,0.0,130683.23,0.0,true,false,BENTON COUNTY
2018,19876,ARKANSAS,"DECATUR, CITY OF",50319,6969,false,DECATUR,AR,727229698,72722,OTHR-NONRES,N,X,false,1284738,64801.71,215332.7,4,280134.41,70033.59999999999,01/31/2018,06/30/1999,1999-06-30,3272.18,2293.21,0.002546962882704489,true,false,BENTON COUNTY
2018,19877,ARKANSAS,"DECATUR, CITY OF",50319,6969,true,DECATUR,AR,727229698,72722,OTHR-NONRES,N,X,false,1284738,64801.71,215332.7,4,280134.41,70033.59999999999,01/31/2018,06/21/2000,2000-06-21,61529.53,29856.26,0.04789266761004968,true,false,BENTON COUNTY
2018,21395,ARKANSAS,"SHERWOOD, CITY OF",50235,7487,false,SHERWOOD,AR,721205329,72120,SINGLE FMLY,N,A,true,132129,71441.2,202.19,5,71643.39,14328.68,01/31/2018,12/24/1987,1987-12-24,6497.0,0.0,0.04917164286417062,true,false,PULASKI COUNTY
2018,21396,ARKANSAS,"SHERWOOD, CITY OF",50235,7487,false,SHERWOOD,AR,721205329,72120,SINGLE FMLY,N,A,true,132129,71441.2,202.19,5,71643.39,14328.68,01/31/2018,07/19/1988,1988-07-19,1766.8,0.0,0.013371780608344874,true,false,PULASKI COUNTY
2018,21397,ARKANSAS,"SHERWOOD, CITY OF",50235,7487,false,SHERWOOD,AR,721205329,72120,SINGLE FMLY,N,AE,true,132129,71441.2,202.19,5,71643.39,14328.68,01/31/2018,10/29/2009,2009-10-29,36022.1,0.0,0.27262826480182245,true,false,PULASKI COUNTY
2018,21398,ARKANSAS,"SHERWOOD, CITY OF",50235,7487,false,SHERWOOD,AR,721205329,72120,SINGLE FMLY,N,AE,true,132129,71441.2,202.19,5,71643.39,14328.68,01/31/2018,12/23/2009,2009-12-23,18441.85,0.0,0.13957458241566953,true,false,PULASKI COUNTY
2018,21399,ARKANSAS,"SHERWOOD, CITY OF",50235,7487,true,SHERWOOD,AR,721205329,72120,SINGLE FMLY,N,AE,true,132129,71441.2,202.19,5,71643.39,14328.68,01/31/2018,05/01/2011,2011-05-01,8713.45,202.19,0.06594653709632253,true,false,PULASKI COUNTY
2015,25184,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,8484,false,WEST MEMPHIS,AR,723016111,72301,1,N,A,true,50100,37680.23,32601.54,6,70281.77,11713.63,20151130,19790401,1979-04-01,1570.09,550.5,0.03133912175648702,true,false,
2015,25185,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,8484,false,WEST MEMPHIS,AR,723016111,72301,1,N,A,true,50100,37680.23,32601.54,6,70281.77,11713.63,20151130,19821203,1982-12-03,1794.28,1416.59,0.035813972055888224,true,false,
2015,25186,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,8484,false,WEST MEMPHIS,AR,723016111,72301,1,N,A,true,50100,37680.23,32601.54,6,70281.77,11713.63,20151130,19821227,1982-12-27,4662.74,3255.5,0.09306866267465069,true,false,
2015,25187,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,8484,false,WEST MEMPHIS,AR,723016111,72301,1,N,A,true,50100,37680.23,32601.54,6,70281.77,11713.63,20151130,19871224,1987-12-24,13499.25,9200.0,0.2694461077844311,true,false,
2015,25188,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,8484,false,WEST MEMPHIS,AR,723016111,72301,1,N,A,true,50100,37680.23,32601.54,6,70281.77,11713.63,20151130,19900203,1990-02-03,6205.19,10500.0,0.12385608782435129,true,false,
2015,25189,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,8484,true,WEST MEMPHIS,AR,723016111,72301,1,N,A,true,50100,37680.23,32601.54,6,70281.77,11713.63,20151130,19910414,1991-04-14,9948.68,7678.95,0.19857644710578842,true,false,
2015,27786,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,1,N,A,true,363552,112663.28,12788.52,13,125451.8,9650.14,20151130,19850402,1985-04-02,0.0,3751.29,0.0,true,false,
2015,27787,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,1,N,A,true,363552,112663.28,12788.52,13,125451.8,9650.14,20151130,19861009,1986-10-09,8000.0,1373.28,0.022005105184402782,true,false,
2015,27788,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,1,N,A,true,363552,112663.28,12788.52,13,125451.8,9650.14,20151130,19871226,1987-12-26,6517.0,0.0,0.017925908810844115,true,false,
2015,27789,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,1,N,A,true,363552,112663.28,12788.52,13,125451.8,9650.14,20151130,19900422,1990-04-22,8800.0,2893.15,0.02420561570284306,true,false,
2015,27790,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,1,N,A,true,363552,112663.28,12788.52,13,125451.8,9650.14,20151130,19900509,1990-05-09,8800.0,0.0,0.02420561570284306,true,false,
2018,27791,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,EMG,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,05/12/1993,1993-05-12,9700.0,2371.23,0.02041542227301523,true,false,JEFFERSON COUNTY
2018,27792,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,06/16/1995,1995-06-16,7160.0,450.0,0.015069528193277223,true,false,JEFFERSON COUNTY
2018,27793,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,04/12/2008,2008-04-12,14529.97,751.41,0.030580976614870425,true,false,JEFFERSON COUNTY
2018,27794,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,05/07/2009,2009-05-07,10619.67,1064.69,0.02235103581959502,true,false,JEFFERSON COUNTY
2018,27795,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,04/27/2011,2011-04-27,10886.0,0.0,0.02291157596536534,true,false,JEFFERSON COUNTY
2018,27796,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,03/26/2012,2012-03-26,3419.36,0.0,0.007196667866335811,true,false,JEFFERSON COUNTY
2018,27797,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,05/16/2015,2015-05-16,11820.08,133.47,0.02487751798977545,true,false,JEFFERSON COUNTY
2018,27798,ARKANSAS,JEFFERSON COUNTY *,50440,9505,false,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,06/03/2015,2015-06-03,12411.2,0.0,0.026121638032458417,true,false,JEFFERSON COUNTY
2018,27799,ARKANSAS,JEFFERSON COUNTY *,50440,9505,true,PINE BLUFF,AR,716010000,71601,SINGLE FMLY,N,AE,true,475131,124224.32999999999,12788.52,14,137012.85,9786.63,01/31/2018,01/02/2016,2016-01-02,11561.05,0.0,0.0243323420277776,true,false,JEFFERSON COUNTY
2015,33354,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19810605,1981-06-05,4051.65,0.0,0.06233307692307692,true,false,
2015,33355,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19821227,1982-12-27,2231.25,0.0,0.034326923076923074,true,false,
2015,33356,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19830514,1983-05-14,14316.94,6542.65,0.2202606153846154,true,false,
2015,33357,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19840923,1984-09-23,17355.52,9475.44,0.267008,true,false,
2015,33358,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19871225,1987-12-25,1096.27,0.0,0.016865692307692307,true,false,
2015,33359,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19890717,1989-07-17,7397.14,0.0,0.11380215384615384,true,false,
2015,33360,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19910412,1991-04-12,9799.77,2812.0,0.15076569230769232,true,false,
2015,33361,ARKANSAS,JEFFERSON COUNTY *,50440,11692,false,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19910426,1991-04-26,1067.4,2356.36,0.016421538461538463,true,false,
2015,33362,ARKANSAS,JEFFERSON COUNTY *,50440,11692,true,PINE BLUFF,AR,71603,71603,1,N,A,true,65000,74428.82,23547.95,9,97976.77,10886.31,20151130,19970405,1997-04-05,17112.88,2361.5,0.26327507692307694,true,false,
2015,33363,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11696,false,WEST MEMPHIS,AR,723014101,72301,1,N,A,true,65910,60934.54,3914.24,5,64848.78,12969.76,20151130,19790401,1979-04-01,2231.49,3914.24,0.03385662266727355,true,false,
2015,33364,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11696,false,WEST MEMPHIS,AR,723014101,72301,1,N,A,true,65910,60934.54,3914.24,5,64848.78,12969.76,20151130,19821227,1982-12-27,3458.27,0.0,0.05246957972993476,true,false,
2015,33365,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11696,false,WEST MEMPHIS,AR,723014101,72301,1,N,A,true,65910,60934.54,3914.24,5,64848.78,12969.76,20151130,19871225,1987-12-25,18102.83,0.0,0.2746598391746321,true,false,
2015,33366,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11696,false,WEST MEMPHIS,AR,723014101,72301,1,N,A,true,65910,60934.54,3914.24,5,64848.78,12969.76,20151130,19900204,1990-02-04,8060.44,0.0,0.12229464421180397,true,false,
2015,33367,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11696,true,WEST MEMPHIS,AR,723014101,72301,1,N,A,true,65910,60934.54,3914.24,5,64848.78,12969.76,20151130,20011128,2001-11-28,29081.51,0.0,0.441230617508724,true,false,
2015,33368,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11699,false,WEST MEMPHIS,AR,723014506,72301,1,Y,X,false,51308,29973.95,27770.05,5,57744.0,11548.8,20151130,19871225,1987-12-25,7262.49,0.0,0.14154693225228035,true,false,
2015,33369,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11699,false,WEST MEMPHIS,AR,723014506,72301,1,Y,X,false,51308,29973.95,27770.05,5,57744.0,11548.8,20151130,19890701,1989-07-01,6500.0,6485.0,0.12668589693615032,true,false,
2015,33370,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11699,false,WEST MEMPHIS,AR,723014506,72301,1,Y,X,false,51308,29973.95,27770.05,5,57744.0,11548.8,20151130,19900202,1990-02-02,5368.82,2621.7,0.10463904264442192,true,false,
2015,33371,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11699,false,WEST MEMPHIS,AR,723014506,72301,1,Y,X,false,51308,29973.95,27770.05,5,57744.0,11548.8,20151130,19910611,1991-06-11,5941.56,11167.69,0.11580182427691589,true,false,
2015,33372,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11699,true,WEST MEMPHIS,AR,723014506,72301,1,Y,X,false,51308,29973.95,27770.05,5,57744.0,11548.8,20151130,19970301,1997-03-01,4901.08,7495.66,0.09552272550089655,true,false,
2015,33373,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11703,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,97648,46612.43,20610.29,4,67222.72,16805.68,20151130,19871225,1987-12-25,7300.0,0.0,0.07475831558250041,true,false,
2015,33374,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11703,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,97648,46612.43,20610.29,4,67222.72,16805.68,20151130,19900202,1990-02-02,7638.08,3352.08,0.07822054727183353,true,false,
2015,33375,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11703,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,97648,46612.43,20610.29,4,67222.72,16805.68,20151130,20011129,2001-11-29,22700.0,17258.21,0.23246763886613142,true,false,
2015,33376,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11703,true,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,97648,46612.43,20610.29,4,67222.72,16805.68,20151130,20011216,2001-12-16,8974.35,0.0,0.09190510814353597,true,false,
2018,33377,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11705,false,WEST MEMPHIS,AR,723015218,72301,SINGLE FMLY,N,A03,true,101802,71265.12999999999,315.0,5,71580.12999999999,14316.03,01/31/2018,12/25/1987,1987-12-25,7642.049999999999,0.0,0.07506777862910355,true,false,CRITTENDEN COUNTY
2018,33378,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11705,false,WEST MEMPHIS,AR,723015218,72301,SINGLE FMLY,N,A03,true,101802,71265.12999999999,315.0,5,71580.12999999999,14316.03,01/31/2018,02/03/1990,1990-02-03,4313.349999999999,315.0,0.0423699927309876,true,false,CRITTENDEN COUNTY
2018,33379,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11705,false,WEST MEMPHIS,AR,723015218,72301,SINGLE FMLY,Y,X,false,101802,71265.12999999999,315.0,5,71580.12999999999,14316.03,01/31/2018,04/30/2010,2010-04-30,20593.47,0.0,0.20228944421524137,true,false,CRITTENDEN COUNTY
2018,33380,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11705,false,WEST MEMPHIS,AR,723015218,72301,SINGLE FMLY,Y,X,false,101802,71265.12999999999,315.0,5,71580.12999999999,14316.03,01/31/2018,04/26/2011,2011-04-26,22145.62,0.0,0.21753619771713717,true,false,CRITTENDEN COUNTY
2018,33381,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11705,true,WEST MEMPHIS,AR,723015218,72301,SINGLE FMLY,Y,X,false,101802,71265.12999999999,315.0,5,71580.12999999999,14316.03,01/31/2018,06/29/2014,2014-06-29,16570.64,0.0,0.1627732264592051,true,false,CRITTENDEN COUNTY
2018,33382,ARKANSAS,"PINE BLUFF, CITY OF",50109,11708,false,PINE BLUFF,AR,716033652,71603,OTHER RESID,N,B,false,151700,128363.95,0.0,6,128363.95,21393.99,01/31/2018,05/14/1983,1983-05-14,12104.49,0.0,0.07979228740936058,true,false,JEFFERSON COUNTY
2018,33383,ARKANSAS,"PINE BLUFF, CITY OF",50109,11708,false,PINE BLUFF,AR,716033652,71603,OTHER RESID,N,B,false,151700,128363.95,0.0,6,128363.95,21393.99,01/31/2018,05/02/1984,1984-05-02,20538.06,0.0,0.1353860250494397,true,false,JEFFERSON COUNTY
2018,33384,ARKANSAS,"PINE BLUFF, CITY OF",50109,11708,false,PINE BLUFF,AR,716033652,71603,OTHER RESID,N,B,false,151700,128363.95,0.0,6,128363.95,21393.99,01/31/2018,09/24/1984,1984-09-24,23371.34,0.0,0.15406288727752143,true,false,JEFFERSON COUNTY
2018,33385,ARKANSAS,"PINE BLUFF, CITY OF",50109,11708,false,PINE BLUFF,AR,716033652,71603,OTHER RESID,N,B,false,151700,128363.95,0.0,6,128363.95,21393.99,01/31/2018,07/19/1989,1989-07-19,37144.28,0.0,0.24485352669742913,true,false,JEFFERSON COUNTY
2018,33386,ARKANSAS,"PINE BLUFF, CITY OF",50109,11708,false,PINE BLUFF,AR,716033652,71603,OTHER RESID,N,B,false,151700,128363.95,0.0,6,128363.95,21393.99,01/31/2018,04/12/1991,1991-04-12,15386.1,0.0,0.10142452208305867,true,false,JEFFERSON COUNTY
2018,33387,ARKANSAS,"PINE BLUFF, CITY OF",50109,11708,true,PINE BLUFF,AR,716033652,71603,OTHER RESID,N,B,false,151700,128363.95,0.0,6,128363.95,21393.99,01/31/2018,04/26/1991,1991-04-26,19819.68,0.0,0.13065049439683588,true,false,JEFFERSON COUNTY
2015,33388,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,false,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19810605,1981-06-05,3788.0,1306.95,0.0914975845410628,true,false,
2015,33389,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,false,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19821227,1982-12-27,14894.59,10341.8,0.3597727053140097,true,false,
2015,33390,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,false,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19830514,1983-05-14,13079.83,11000.0,0.315937922705314,true,false,
2015,33391,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,false,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19840923,1984-09-23,25769.47,10133.24,0.6224509661835749,true,true,
2015,33392,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,false,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19871225,1987-12-25,9293.97,0.0,0.22449202898550724,true,false,
2015,33393,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,false,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19890718,1989-07-18,3516.1,0.0,0.08492995169082125,true,false,
2015,33394,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,false,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19910412,1991-04-12,16394.8,4135.53,0.39600966183574876,true,false,
2015,33395,ARKANSAS,"PINE BLUFF, CITY OF",50109,11712,true,PINE BLUFF,AR,716039804,71603,1,N,A,true,41400,107802.2,43712.79,8,151514.99,18939.37,20151130,19970405,1997-04-05,21065.44,6795.27,0.5088270531400966,true,false,
2015,33396,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11714,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,87364,79807.14,23617.34,6,103424.48,17237.41,20151130,19790401,1979-04-01,1459.35,0.0,0.01670424888970285,true,false,
2015,33397,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11714,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,87364,79807.14,23617.34,6,103424.48,17237.41,20151130,19821227,1982-12-27,3332.64,0.0,0.038146605008928164,true,false,
2015,33398,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11714,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,87364,79807.14,23617.34,6,103424.48,17237.41,20151130,19871225,1987-12-25,17280.55,0.0,0.19779943683897255,true,false,
2015,33399,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11714,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,87364,79807.14,23617.34,6,103424.48,17237.41,20151130,19900203,1990-02-03,12318.02,5357.85,0.1409965203058468,true,false,
2015,33400,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11714,false,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,87364,79807.14,23617.34,6,103424.48,17237.41,20151130,20011129,2001-11-29,38934.44,18259.49,0.4456577079804038,true,false,
2015,33401,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11714,true,WEST MEMPHIS,AR,723014115,72301,1,N,A,true,87364,79807.14,23617.34,6,103424.48,17237.41,20151130,20011217,2001-12-17,6482.14,0.0,0.07419692321780139,true,false,
2018,33402,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,A,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,05/14/1983,1983-05-14,2293.2,0.0,0.01814527615128976,true,false,JEFFERSON COUNTY
2018,33403,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,A,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,09/23/1984,1984-09-23,3389.74,0.0,0.026821807247982273,true,false,JEFFERSON COUNTY
2018,33404,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,EMG,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,03/29/1989,1989-03-29,1516.45,0.0,0.011999129609115367,true,false,JEFFERSON COUNTY
2018,33405,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,EMG,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,07/19/1989,1989-07-19,5228.709999999999,0.0,0.04137292293084348,true,false,JEFFERSON COUNTY
2018,33406,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,EMG,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,04/26/1991,1991-04-26,3095.1,0.0,0.02449042570026903,true,false,JEFFERSON COUNTY
2018,33407,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,EMG,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,10/30/1991,1991-10-30,3527.57,5327.24,0.027912407026428235,true,false,JEFFERSON COUNTY
2018,33408,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,AE,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,02/05/1997,1997-02-05,6141.99,0.0,0.048599382813736346,true,false,JEFFERSON COUNTY
2018,33409,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,false,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,AE,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,03/01/1997,1997-03-01,23111.28,0.0,0.18287134040196232,true,false,JEFFERSON COUNTY
2018,33410,ARKANSAS,"WHITE HALL, CITY OF",50375,11716,true,PINE BLUFF,AR,716020000,71602,SINGLE FMLY,N,AE,true,126380,59308.36,5327.24,9,64635.6,7181.73,01/31/2018,04/14/1997,1997-04-14,11004.32,0.0,0.08707327108719734,true,false,JEFFERSON COUNTY
2018,33411,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11718,false,WEST MEMPHIS,AR,723014341,72301,OTHR-NONRES,N,A03,true,626433,53160.36,0.0,7,53160.36,7594.339999999999,01/31/2018,02/03/1990,1990-02-03,5986.04,0.0,0.009555754565931232,true,false,CRITTENDEN COUNTY
2018,33412,ARKANSAS,"WEST MEMPHIS, CITY OF",50055,11718,false,WEST MEMPHIS,AR,723014341,72301,OTHR-NONRES,N,A03,true,626433,53160.36,0.0,7,53160.36,7594.339999999999,01/31/2018,06/11/1991,1991-06-11,9244.87,0.0,0.014757954960865727,true,false,CRITTENDEN COUNTY
